0.529582	100.737303
0.985730	103.106872
0.797869	99.666151
0.393473	-1.773056
0.272568	-1.170222
0.758825	96.752440
0.218359	2.337347
0.926357	98.343231
0.726881	99.633009
0.805311	102.253834
0.208632	0.493174
0.184921	-2.231071
0.660135	100.139355
0.871875	96.637420
0.657182	100.345442
0.942481	97.751546
0.427843	-1.380170
0.845958	98.195303
0.878696	99.380485
0.582034	100.971036
0.118114	2.397033
0.144718	1.304535
0.576046	101.624714
0.750305	97.601324
0.518281	100.093634
0.260793	-1.361888
0.390245	-2.973759
0.963020	98.877859
0.880661	97.631997
0.291780	-1.638124
0.192903	-2.221257
0.461442	-1.074725
0.821171	99.372052
0.144557	2.589464
0.379346	0.991090
0.383822	1.832389
0.055406	-1.870700
0.084308	-0.611701
0.719578	100.087948
0.417471	-0.510292
0.477894	-3.426525
0.871228	100.307522
0.113074	-1.011079
0.409434	-0.616173
0.967141	96.551856
0.938254	97.052196
0.079989	2.083496
0.150207	1.285491
0.417339	-0.462985
0.038787	-2.237234
0.954657	102.111432
0.844894	98.350138
0.106770	-0.998182
0.247831	2.483594
0.108687	-0.920229
0.758165	98.079399
0.199978	-3.490410
0.600602	99.850119
0.026466	1.342825
0.141239	-0.949858
0.181437	-2.223725
0.352656	2.251362
0.803371	99.647157
0.677303	100.414859
0.561674	99.133372
0.497533	-3.764935
0.523327	98.452850
0.507075	103.807755
0.791978	99.414598
0.956890	95.977239
0.487927	1.199149
0.788795	100.012047
0.554283	98.522458
0.814361	97.642150
0.788940	97.399942
0.515845	102.240479
0.758538	97.461917
0.041824	-3.294141
0.341352	1.246559
0.194801	-2.285278
0.805528	99.023113
0.435762	0.361749
0.941615	100.746547
0.478234	0.791146
0.057445	-4.266792
0.510079	98.845273
0.209900	-0.861890
0.902668	101.429190
0.456602	-2.856392
0.997595	99.828241
0.048240	-0.268920
0.319531	0.896696
0.264929	-1.000487
0.432727	-4.630489
0.419828	1.260534
0.667056	99.456518
0.488173	1.574322
0.746300	100.563503
0.528660	100.736739
0.624185	99.562872
0.169411	1.809929
0.011025	4.132846
0.974164	98.706049
0.267957	0.297803
0.726093	99.381040
0.465163	-2.344545
0.993698	101.507792
0.816513	99.903496
0.398756	0.378060
0.054974	-0.588770
0.857067	100.322945
0.362328	2.551786
0.316961	-0.528283
0.167881	-0.376517
0.393776	3.658204
0.739991	100.426554
0.457949	0.857428
0.060635	2.484776
0.942634	101.254420
0.553691	102.467820
0.394694	-0.248353
0.714625	99.650556
0.273503	1.111820
0.471886	-5.665559
0.746476	98.720163
0.140209	0.471820
0.024197	-2.854251
0.521287	99.703915
0.672280	100.463227
0.380342	-0.785713
0.956380	99.482209
0.455254	1.613841
0.647551	101.591193
0.682498	98.267734
0.054839	-2.286019
0.716849	100.614510
0.217732	-2.161633
0.918885	100.260067
0.576026	101.719788
0.868511	100.669152
0.661135	97.637969
0.166334	1.374014
0.106850	-3.658050
0.768242	104.193841
0.240916	-0.368100
0.124957	2.821672
0.984335	98.571444
0.908524	101.777344
0.861217	98.656403
0.944295	100.154508
0.527278	101.052710
0.717072	100.788373
0.130227	0.115694
0.494734	-1.220681
0.498733	0.961514
0.519411	101.331622
0.712409	104.891067
0.933858	98.180299
0.266051	0.398961
0.153690	-0.657128
0.209181	1.486816
0.942699	102.187578
0.766799	100.213348
0.862578	101.816969
0.223266	2.854445
0.611394	103.428497
0.996212	98.494158
0.724945	99.098450
0.399346	0.879259
0.750510	98.729864
0.446060	0.639843
0.999913	101.502887
0.111561	3.256383
0.094755	0.170475
0.366547	0.488994
0.179924	-0.871567
0.969023	99.982789
0.941420	100.416754
0.656851	98.520940
0.983166	99.546591
0.167843	0.033922
0.316245	2.171137
0.817118	102.849575
0.173642	1.209173
0.411030	2.022640
0.265041	2.216470
0.779660	98.475428
0.059354	-0.929568
0.722092	97.974003
0.511958	101.924447
0.371938	-0.640602
0.851009	97.873330
0.375918	-5.308115
0.797332	99.763778
0.107749	-3.770092
0.156937	-0.876724
0.960447	99.597097
0.413434	2.408090
0.644257	100.453125
0.119332	-0.495588
